PassengerId,Transported
2140.0,True
2141.0,True
2142.0,True
2143.0,True
2144.0,True
2145.0,True
2146.0,True
2147.0,True
2148.0,True
2149.0,True
2150.0,True
2151.0,True
2152.0,True
2153.0,True
2154.0,True
2155.0,True
2156.0,True
2157.0,True
2158.0,True
2159.0,True
2160.0,True
2161.0,True
2162.0,True
2163.0,True
2164.0,True
2165.0,True
2166.0,True
2167.0,True
2168.0,True
2169.0,True
2170.0,True
2171.0,True
2172.0,True
2173.0,True
2174.0,True
2175.0,True
2176.0,True
2177.0,True
2178.0,True
2179.0,True
2180.0,True
2181.0,True
2182.0,True
2183.0,True
2184.0,True
2185.0,True
2186.0,True
2187.0,True
2188.0,True
2189.0,True
2190.0,True
2191.0,True
2192.0,True
2193.0,True
2194.0,True
2195.0,True
2196.0,True
2197.0,True
2198.0,True
2199.0,True
2200.0,True
2201.0,True
2202.0,True
2203.0,True
2204.0,True
2205.0,True
2206.0,True
2207.0,True
2208.0,True
2209.0,True
2210.0,True
2211.0,True
2212.0,True
2213.0,True
2214.0,True
2215.0,True
2216.0,True
2217.0,True
2218.0,True
2219.0,True
2220.0,True
2221.0,True
2222.0,True
2223.0,True
2224.0,True
2225.0,True
2226.0,True
2227.0,True
2228.0,True
2229.0,True
2230.0,True
2231.0,True
2232.0,True
2233.0,True
2234.0,True
2235.0,True
2236.0,True
2237.0,True
2238.0,True
2239.0,True
2240.0,True
2241.0,True
2242.0,True
2243.0,True
2244.0,True
2245.0,True
2246.0,True
2247.0,True
2248.0,True
2249.0,True
2250.0,True
2251.0,True
2252.0,True
2253.0,True
2254.0,True
2255.0,True
2256.0,True
2257.0,True
2258.0,True
2259.0,True
2260.0,True
2261.0,True
2262.0,True
2263.0,True
2264.0,True
2265.0,True
2266.0,True
2267.0,True
2268.0,True
2269.0,True
2270.0,True
2271.0,True
2272.0,True
2273.0,True
2274.0,True
2275.0,True
2276.0,True
2277.0,True
2278.0,True
2279.0,True
2280.0,True
2281.0,True
2282.0,True
2283.0,True
2284.0,True
2285.0,True
2286.0,True
2287.0,True
2288.0,True
2289.0,True
2290.0,True
2291.0,True
2292.0,True
2293.0,True
2294.0,True
2295.0,True
2296.0,True
2297.0,True
2298.0,True
2299.0,True
2300.0,True
2301.0,True
2302.0,True
2303.0,True
2304.0,True
2305.0,True
2306.0,True
2307.0,True
2308.0,True
2309.0,True
2310.0,True
2311.0,True
2312.0,True
2313.0,True
2314.0,True
2315.0,True
2316.0,True
2317.0,True
2318.0,True
2319.0,True
2320.0,True
2321.0,True
2322.0,True
2323.0,True
2324.0,True
2325.0,True
2326.0,True
2327.0,True
2328.0,True
2329.0,True
2330.0,True
2331.0,True
2332.0,True
2333.0,True
2334.0,True
2335.0,True
2336.0,True
2337.0,True
2338.0,True
2339.0,True
2340.0,True
2341.0,True
2342.0,True
2343.0,True
2344.0,True
2345.0,True
2346.0,True
2347.0,True
2348.0,True
2349.0,True
2350.0,True
2351.0,True
2352.0,True
2353.0,True
2354.0,True
2355.0,True
2356.0,True
2357.0,True
2358.0,True
2359.0,True
2360.0,True
2361.0,True
2362.0,True
2363.0,True
2364.0,True
2365.0,True
2366.0,True
2367.0,True
2368.0,True
2369.0,True
2370.0,True
2371.0,True
2372.0,True
2373.0,True
2374.0,True
2375.0,True
2376.0,True
2377.0,True
2378.0,True
2379.0,True
2380.0,True
2381.0,True
2382.0,True
2383.0,True
2384.0,True
2385.0,True
2386.0,True
2387.0,True
2388.0,True
2389.0,True
2390.0,True
2391.0,True
2392.0,True
2393.0,True
2394.0,True
2395.0,True
2396.0,True
2397.0,True
2398.0,True
2399.0,True
2400.0,True
2401.0,True
2402.0,True
2403.0,True
2404.0,True
2405.0,True
2406.0,True
2407.0,True
2408.0,True
2409.0,True
2410.0,True
2411.0,True
2412.0,True
2413.0,True
2414.0,True
2415.0,True
2416.0,True
2417.0,True
2418.0,True
2419.0,True
2420.0,True
2421.0,True
2422.0,True
2423.0,True
2424.0,True
2425.0,True
2426.0,True
2427.0,True
2428.0,True
2429.0,True
2430.0,True
2431.0,True
2432.0,True
2433.0,True
2434.0,True
2435.0,True
2436.0,True
2437.0,True
2438.0,True
2439.0,True
2440.0,True
2441.0,True
2442.0,True
2443.0,True
2444.0,True
2445.0,True
2446.0,True
2447.0,True
2448.0,True
2449.0,True
2450.0,True
2451.0,True
2452.0,True
2453.0,True
2454.0,True
2455.0,True
2456.0,True
2457.0,True
2458.0,True
2459.0,True
2460.0,True
2461.0,True
2462.0,True
2463.0,True
2464.0,True
2465.0,True
2466.0,True
2467.0,True
2468.0,True
2469.0,True
2470.0,True
2471.0,True
2472.0,True
2473.0,True
2474.0,True
2475.0,True
2476.0,True
2477.0,True
2478.0,True
2479.0,True
2480.0,True
2481.0,True
2482.0,True
2483.0,True
2484.0,True
2485.0,True
2486.0,True
2487.0,True
2488.0,True
2489.0,True
2490.0,True
2491.0,True
2492.0,True
2493.0,True
2494.0,True
2495.0,True
2496.0,True
2497.0,True
2498.0,True
2499.0,True
2500.0,True
2501.0,True
2502.0,True
2503.0,True
2504.0,True
2505.0,True
2506.0,True
2507.0,True
2508.0,True
2509.0,True
2510.0,True
2511.0,True
2512.0,True
2513.0,True
2514.0,True
2515.0,True
2516.0,True
2517.0,True
2518.0,True
2519.0,True
2520.0,True
2521.0,True
2522.0,True
2523.0,True
2524.0,True
2525.0,True
2526.0,True
2527.0,True
2528.0,True
2529.0,True
2530.0,True
2531.0,True
2532.0,True
2533.0,True
2534.0,True
2535.0,True
2536.0,True
2537.0,True
2538.0,True
2539.0,True
2540.0,True
2541.0,True
2542.0,True
2543.0,True
2544.0,True
2545.0,True
2546.0,True
2547.0,True
2548.0,True
2549.0,True
2550.0,True
2551.0,True
2552.0,True
2553.0,True
2554.0,True
2555.0,True
2556.0,True
2557.0,True
2558.0,True
2559.0,True
2560.0,True
2561.0,True
2562.0,True
2563.0,True
2564.0,True
2565.0,True
2566.0,True
2567.0,True
2568.0,True
2569.0,True
2570.0,True
2571.0,True
2572.0,True
2573.0,True
2574.0,True
2575.0,True
2576.0,True
2577.0,True
2578.0,True
2579.0,True
2580.0,True
2581.0,True
2582.0,True
2583.0,True
2584.0,True
2585.0,True
2586.0,True
2587.0,True
2588.0,True
2589.0,True
2590.0,True
2591.0,True
2592.0,True
2593.0,True
2594.0,True
2595.0,True
2596.0,True
2597.0,True
2598.0,True
2599.0,True
2600.0,True
2601.0,True
2602.0,True
2603.0,True
2604.0,True
2605.0,True
2606.0,True
2607.0,True
2608.0,True
2609.0,True
2610.0,True
2611.0,True
2612.0,True
2613.0,True
2614.0,True
2615.0,True
2616.0,True
2617.0,True
2618.0,True
2619.0,True
2620.0,True
2621.0,True
2622.0,True
2623.0,True
2624.0,True
2625.0,True
2626.0,True
2627.0,True
2628.0,True
2629.0,True
2630.0,True
2631.0,True
2632.0,True
2633.0,True
2634.0,True
2635.0,True
2636.0,True
2637.0,True
2638.0,True
2639.0,True
2640.0,True
2641.0,True
2642.0,True
2643.0,True
2644.0,True
2645.0,True
2646.0,True
2647.0,True
2648.0,True
2649.0,True
2650.0,True
2651.0,True
2652.0,True
2653.0,True
2654.0,True
2655.0,True
2656.0,True
2657.0,True
2658.0,True
2659.0,True
2660.0,True
2661.0,True
2662.0,True
2663.0,True
2664.0,True
2665.0,True
2666.0,True
2667.0,True
2668.0,True
2669.0,True
2670.0,True
2671.0,True
2672.0,True
2673.0,True
2674.0,True
2675.0,True
2676.0,True
2677.0,True
2678.0,True
2679.0,True
2680.0,True
2681.0,True
2682.0,True
2683.0,True
2684.0,True
2685.0,True
2686.0,True
2687.0,True
2688.0,True
2689.0,True
2690.0,True
2691.0,True
2692.0,True
2693.0,True
2694.0,True
2695.0,True
2696.0,True
2697.0,True
2698.0,True
2699.0,True
2700.0,True
2701.0,True
2702.0,True
2703.0,True
2704.0,True
2705.0,True
2706.0,True
2707.0,True
2708.0,True
2709.0,True
2710.0,True
2711.0,True
2712.0,True
2713.0,True
2714.0,True
2715.0,True
2716.0,True
2717.0,True
2718.0,True
2719.0,True
2720.0,True
2721.0,True
2722.0,True
2723.0,True
2724.0,True
2725.0,True
2726.0,True
2727.0,True
2728.0,True
2729.0,True
2730.0,True
2731.0,True
2732.0,True
2733.0,True
2734.0,True
2735.0,True
2736.0,True
2737.0,True
2738.0,True
2739.0,True
2740.0,True
2741.0,True
2742.0,True
2743.0,True
2744.0,True
2745.0,True
2746.0,True
2747.0,True
2748.0,True
2749.0,True
2750.0,True
2751.0,True
2752.0,True
2753.0,True
2754.0,True
2755.0,True
2756.0,True
2757.0,True
2758.0,True
2759.0,True
2760.0,True
2761.0,True
2762.0,True
2763.0,True
2764.0,True
2765.0,True
2766.0,True
2767.0,True
2768.0,True
2769.0,True
2770.0,True
2771.0,True
2772.0,True
2773.0,True
2774.0,True
2775.0,True
2776.0,True
2777.0,True
2778.0,True
2779.0,True
2780.0,True
2781.0,True
2782.0,True
2783.0,True
2784.0,True
2785.0,True
2786.0,True
2787.0,True
2788.0,True
2789.0,True
2790.0,True
2791.0,True
2792.0,True
2793.0,True
2794.0,True
2795.0,True
2796.0,True
2797.0,True
2798.0,True
2799.0,True
2800.0,True
2801.0,True
2802.0,True
2803.0,True
2804.0,True
2805.0,True
2806.0,True
2807.0,True
2808.0,True
2809.0,True
2810.0,True
2811.0,True
2812.0,True
2813.0,True
2814.0,True
2815.0,True
2816.0,True
2817.0,True
2818.0,True
2819.0,True
2820.0,True
2821.0,True
2822.0,True
2823.0,True
2824.0,True
2825.0,True
2826.0,True
2827.0,True
2828.0,True
2829.0,True
2830.0,True
2831.0,True
2832.0,True
2833.0,True
2834.0,True
2835.0,True
2836.0,True
2837.0,True
2838.0,True
2839.0,True
2840.0,True
2841.0,True
2842.0,True
2843.0,True
2844.0,True
2845.0,True
2846.0,True
2847.0,True
2848.0,True
2849.0,True
2850.0,True
2851.0,True
2852.0,True
2853.0,True
2854.0,True
2855.0,True
2856.0,True
2857.0,True
2858.0,True
2859.0,True
2860.0,True
2861.0,True
2862.0,True
2863.0,True
2864.0,True
2865.0,True
2866.0,True
2867.0,True
2868.0,True
2869.0,True
2870.0,True
2871.0,True
2872.0,True
2873.0,True
2874.0,True
2875.0,True
2876.0,True
2877.0,True
2878.0,True
2879.0,True
2880.0,True
2881.0,True
2882.0,True
2883.0,True
2884.0,True
2885.0,True
2886.0,True
2887.0,True
2888.0,True
2889.0,True
2890.0,True
2891.0,True
2892.0,True
2893.0,True
2894.0,True
2895.0,True
2896.0,True
2897.0,True
2898.0,True
2899.0,True
2900.0,True
2901.0,True
2902.0,True
2903.0,True
2904.0,True
2905.0,True
2906.0,True
2907.0,True
2908.0,True
2909.0,True
2910.0,True
2911.0,True
2912.0,True
2913.0,True
2914.0,True
2915.0,True
2916.0,True
2917.0,True
2918.0,True
2919.0,True
2920.0,True
2921.0,True
2922.0,True
2923.0,True
2924.0,True
2925.0,True
2926.0,True
2927.0,True
2928.0,True
2929.0,True
2930.0,True
2931.0,True
2932.0,True
2933.0,True
2934.0,True
2935.0,True
2936.0,True
2937.0,True
2938.0,True
2939.0,True
2940.0,True
2941.0,True
2942.0,True
2943.0,True
2944.0,True
2945.0,True
2946.0,True
2947.0,True
2948.0,True
2949.0,True
2950.0,True
2951.0,True
2952.0,True
2953.0,True
2954.0,True
2955.0,True
2956.0,True
2957.0,True
2958.0,True
2959.0,True
2960.0,True
2961.0,True
2962.0,True
2963.0,True
2964.0,True
2965.0,True
2966.0,True
2967.0,True
2968.0,True
2969.0,True
2970.0,True
2971.0,True
2972.0,True
2973.0,True
2974.0,True
2975.0,True
2976.0,True
2977.0,True
2978.0,True
2979.0,True
2980.0,True
2981.0,True
2982.0,True
2983.0,True
2984.0,True
2985.0,True
2986.0,True
2987.0,True
2988.0,True
2989.0,True
2990.0,True
2991.0,True
2992.0,True
2993.0,True
2994.0,True
2995.0,True
2996.0,True
2997.0,True
2998.0,True
2999.0,True
3000.0,True
3001.0,True
3002.0,True
3003.0,True
3004.0,True
3005.0,True
3006.0,True
3007.0,True
3008.0,True
3009.0,True
3010.0,True
3011.0,True
3012.0,True
3013.0,True
3014.0,True
3015.0,True
3016.0,True
3017.0,True
3018.0,True
3019.0,True
3020.0,True
3021.0,True
3022.0,True
3023.0,True
3024.0,True
3025.0,True
3026.0,True
3027.0,True
3028.0,True
3029.0,True
3030.0,True
3031.0,True
3032.0,True
3033.0,True
3034.0,True
3035.0,True
3036.0,True
3037.0,True
3038.0,True
3039.0,True
3040.0,True
3041.0,True
3042.0,True
3043.0,True
3044.0,True
3045.0,True
3046.0,True
3047.0,True
3048.0,True
3049.0,True
3050.0,True
3051.0,True
3052.0,True
3053.0,True
3054.0,True
3055.0,True
3056.0,True
3057.0,True
3058.0,True
3059.0,True
3060.0,True
3061.0,True
3062.0,True
3063.0,True
3064.0,True
3065.0,True
3066.0,True
3067.0,True
3068.0,True
3069.0,True
3070.0,True
3071.0,True
3072.0,True
3073.0,True
3074.0,True
3075.0,True
3076.0,True
3077.0,True
3078.0,True
3079.0,True
3080.0,True
3081.0,True
3082.0,True
3083.0,True
3084.0,True
3085.0,True
3086.0,True
3087.0,True
3088.0,True
3089.0,True
3090.0,True
3091.0,True
3092.0,True
3093.0,True
3094.0,True
3095.0,True
3096.0,True
3097.0,True
3098.0,True
3099.0,True
3100.0,True
3101.0,True
3102.0,True
3103.0,True
3104.0,True
3105.0,True
3106.0,True
3107.0,True
3108.0,True
3109.0,True
3110.0,True
3111.0,True
3112.0,True
3113.0,True
3114.0,True
3115.0,True
3116.0,True
3117.0,True
3118.0,True
3119.0,True
3120.0,True
3121.0,True
3122.0,True
3123.0,True
3124.0,True
3125.0,True
3126.0,True
3127.0,True
3128.0,True
3129.0,True
3130.0,True
3131.0,True
3132.0,True
3133.0,True
3134.0,True
3135.0,True
3136.0,True
3137.0,True
3138.0,True
3139.0,True
3140.0,True
3141.0,True
3142.0,True
3143.0,True
3144.0,True
3145.0,True
3146.0,True
3147.0,True
3148.0,True
3149.0,True
3150.0,True
3151.0,True
3152.0,True
3153.0,True
3154.0,True
3155.0,True
3156.0,True
3157.0,True
3158.0,True
3159.0,True
3160.0,True
3161.0,True
3162.0,True
3163.0,True
3164.0,True
3165.0,True
3166.0,True
3167.0,True
3168.0,True
3169.0,True
3170.0,True
3171.0,True
3172.0,True
3173.0,True
3174.0,True
3175.0,True
3176.0,True
3177.0,True
3178.0,True
3179.0,True
3180.0,True
3181.0,True
3182.0,True
3183.0,True
3184.0,True
3185.0,True
3186.0,True
3187.0,True
3188.0,True
3189.0,True
3190.0,True
3191.0,True
3192.0,True
3193.0,True
3194.0,True
3195.0,True
3196.0,True
3197.0,True
3198.0,True
3199.0,True
3200.0,True
3201.0,True
3202.0,True
3203.0,True
3204.0,True
3205.0,True
3206.0,True
3207.0,True
3208.0,True
3209.0,True
3210.0,True
3211.0,True
3212.0,True
3213.0,True
3214.0,True
3215.0,True
3216.0,True
3217.0,True
3218.0,True
3219.0,True
3220.0,True
3221.0,True
3222.0,True
3223.0,True
3224.0,True
3225.0,True
3226.0,True
3227.0,True
3228.0,True
3229.0,True
3230.0,True
3231.0,True
3232.0,True
3233.0,True
3234.0,True
3235.0,True
3236.0,True
3237.0,True
3238.0,True
3239.0,True
3240.0,True
3241.0,True
3242.0,True
3243.0,True
3244.0,True
3245.0,True
3246.0,True
3247.0,True
3248.0,True
3249.0,True
3250.0,True
3251.0,True
3252.0,True
3253.0,True
3254.0,True
3255.0,True
3256.0,True
3257.0,True
3258.0,True
3259.0,True
3260.0,True
3261.0,True
3262.0,True
3263.0,True
3264.0,True
3265.0,True
3266.0,True
3267.0,True
3268.0,True
3269.0,True
3270.0,True
3271.0,True
3272.0,True
3273.0,True
3274.0,True
3275.0,True
3276.0,True
3277.0,True
3278.0,True
3279.0,True
3280.0,True
3281.0,True
3282.0,True
3283.0,True
3284.0,True
3285.0,True
3286.0,True
3287.0,True
3288.0,True
3289.0,True
3290.0,True
3291.0,True
3292.0,True
3293.0,True
3294.0,True
3295.0,True
3296.0,True
3297.0,True
3298.0,True
3299.0,True
3300.0,True
3301.0,True
3302.0,True
3303.0,True
3304.0,True
3305.0,True
3306.0,True
3307.0,True
3308.0,True
3309.0,True
3310.0,True
3311.0,True
3312.0,True
3313.0,True
3314.0,True
3315.0,True
3316.0,True
3317.0,True
3318.0,True
3319.0,True
3320.0,True
3321.0,True
3322.0,True
3323.0,True
3324.0,True
3325.0,True
3326.0,True
3327.0,True
3328.0,True
3329.0,True
3330.0,True
3331.0,True
3332.0,True
3333.0,True
3334.0,True
3335.0,True
3336.0,True
3337.0,True
3338.0,True
3339.0,True
3340.0,True
3341.0,True
3342.0,True
3343.0,True
3344.0,True
3345.0,True
3346.0,True
3347.0,True
3348.0,True
3349.0,True
3350.0,True
3351.0,True
3352.0,True
3353.0,True
3354.0,True
3355.0,True
3356.0,True
3357.0,True
3358.0,True
3359.0,True
3360.0,True
3361.0,True
3362.0,True
3363.0,True
3364.0,True
3365.0,True
3366.0,True
3367.0,True
3368.0,True
3369.0,True
3370.0,True
3371.0,True
3372.0,True
3373.0,True
3374.0,True
3375.0,True
3376.0,True
3377.0,True
3378.0,True
3379.0,True
3380.0,True
3381.0,True
3382.0,True
3383.0,True
3384.0,True
3385.0,True
3386.0,True
3387.0,True
3388.0,True
3389.0,True
3390.0,True
3391.0,True
3392.0,True
3393.0,True
3394.0,True
3395.0,True
3396.0,True
3397.0,True
3398.0,True
3399.0,True
3400.0,True
3401.0,True
3402.0,True
3403.0,True
3404.0,True
3405.0,True
3406.0,True
3407.0,True
3408.0,True
3409.0,True
3410.0,True
3411.0,True
3412.0,True
3413.0,True
3414.0,True
3415.0,True
3416.0,True
3417.0,True
3418.0,True
3419.0,True
3420.0,True
3421.0,True
3422.0,True
3423.0,True
3424.0,True
3425.0,True
3426.0,True
3427.0,True
3428.0,True
3429.0,True
3430.0,True
3431.0,True
3432.0,True
3433.0,True
3434.0,True
3435.0,True
3436.0,True
3437.0,True
3438.0,True
3439.0,True
3440.0,True
3441.0,True
3442.0,True
3443.0,True
3444.0,True
3445.0,True
3446.0,True
3447.0,True
3448.0,True
3449.0,True
3450.0,True
3451.0,True
3452.0,True
3453.0,True
3454.0,True
3455.0,True
3456.0,True
3457.0,True
3458.0,True
3459.0,True
3460.0,True
3461.0,True
3462.0,True
3463.0,True
3464.0,True
3465.0,True
3466.0,True
3467.0,True
3468.0,True
3469.0,True
3470.0,True
3471.0,True
3472.0,True
3473.0,True
3474.0,True
3475.0,True
3476.0,True
3477.0,True
3478.0,True
3479.0,True
3480.0,True
3481.0,True
3482.0,True
3483.0,True
3484.0,True
3485.0,True
3486.0,True
3487.0,True
3488.0,True
3489.0,True
3490.0,True
3491.0,True
3492.0,True
3493.0,True
3494.0,True
3495.0,True
3496.0,True
3497.0,True
3498.0,True
3499.0,True
3500.0,True
3501.0,True
3502.0,True
3503.0,True
3504.0,True
3505.0,True
3506.0,True
3507.0,True
3508.0,True
3509.0,True
3510.0,True
3511.0,True
3512.0,True
3513.0,True
3514.0,True
3515.0,True
3516.0,True
3517.0,True
3518.0,True
3519.0,True
3520.0,True
3521.0,True
3522.0,True
3523.0,True
3524.0,True
3525.0,True
3526.0,True
3527.0,True
3528.0,True
3529.0,True
3530.0,True
3531.0,True
3532.0,True
3533.0,True
3534.0,True
3535.0,True
3536.0,True
3537.0,True
3538.0,True
3539.0,True
3540.0,True
3541.0,True
3542.0,True
3543.0,True
3544.0,True
3545.0,True
3546.0,True
3547.0,True
3548.0,True
3549.0,True
3550.0,True
3551.0,True
3552.0,True
3553.0,True
3554.0,True
3555.0,True
3556.0,True
3557.0,True
3558.0,True
3559.0,True
3560.0,True
3561.0,True
3562.0,True
3563.0,True
3564.0,True
3565.0,True
3566.0,True
3567.0,True
3568.0,True
3569.0,True
3570.0,True
3571.0,True
3572.0,True
3573.0,True
3574.0,True
3575.0,True
3576.0,True
3577.0,True
3578.0,True
3579.0,True
3580.0,True
3581.0,True
3582.0,True
3583.0,True
3584.0,True
3585.0,True
3586.0,True
3587.0,True
3588.0,True
3589.0,True
3590.0,True
3591.0,True
3592.0,True
3593.0,True
3594.0,True
3595.0,True
3596.0,True
3597.0,True
3598.0,True
3599.0,True
3600.0,True
3601.0,True
3602.0,True
3603.0,True
3604.0,True
3605.0,True
3606.0,True
3607.0,True
3608.0,True
3609.0,True
3610.0,True
3611.0,True
3612.0,True
3613.0,True
3614.0,True
3615.0,True
3616.0,True
3617.0,True
3618.0,True
3619.0,True
3620.0,True
3621.0,True
3622.0,True
3623.0,True
3624.0,True
3625.0,True
3626.0,True
3627.0,True
3628.0,True
3629.0,True
3630.0,True
3631.0,True
3632.0,True
3633.0,True
3634.0,True
3635.0,True
3636.0,True
3637.0,True
3638.0,True
3639.0,True
3640.0,True
3641.0,True
3642.0,True
3643.0,True
3644.0,True
3645.0,True
3646.0,True
3647.0,True
3648.0,True
3649.0,True
3650.0,True
3651.0,True
3652.0,True
3653.0,True
3654.0,True
3655.0,True
3656.0,True
3657.0,True
3658.0,True
3659.0,True
3660.0,True
3661.0,True
3662.0,True
3663.0,True
3664.0,True
3665.0,True
3666.0,True
3667.0,True
3668.0,True
3669.0,True
3670.0,True
3671.0,True
3672.0,True
3673.0,True
3674.0,True
3675.0,True
3676.0,True
3677.0,True
3678.0,True
3679.0,True
3680.0,True
3681.0,True
3682.0,True
3683.0,True
3684.0,True
3685.0,True
3686.0,True
3687.0,True
3688.0,True
3689.0,True
3690.0,True
3691.0,True
3692.0,True
3693.0,True
3694.0,True
3695.0,True
3696.0,True
3697.0,True
3698.0,True
3699.0,True
3700.0,True
3701.0,True
3702.0,True
3703.0,True
3704.0,True
3705.0,True
3706.0,True
3707.0,True
3708.0,True
3709.0,True
3710.0,True
3711.0,True
3712.0,True
3713.0,True
3714.0,True
3715.0,True
3716.0,True
3717.0,True
3718.0,True
3719.0,True
3720.0,True
3721.0,True
3722.0,True
3723.0,True
3724.0,True
3725.0,True
3726.0,True
3727.0,True
3728.0,True
3729.0,True
3730.0,True
3731.0,True
3732.0,True
3733.0,True
3734.0,True
3735.0,True
3736.0,True
3737.0,True
3738.0,True
3739.0,True
3740.0,True
3741.0,True
3742.0,True
3743.0,True
3744.0,True
3745.0,True
3746.0,True
3747.0,True
3748.0,True
3749.0,True
3750.0,True
3751.0,True
3752.0,True
3753.0,True
3754.0,True
3755.0,True
3756.0,True
3757.0,True
3758.0,True
3759.0,True
3760.0,True
3761.0,True
3762.0,True
3763.0,True
3764.0,True
3765.0,True
3766.0,True
3767.0,True
3768.0,True
3769.0,True
3770.0,True
3771.0,True
3772.0,True
3773.0,True
3774.0,True
3775.0,True
3776.0,True
3777.0,True
3778.0,True
3779.0,True
3780.0,True
3781.0,True
3782.0,True
3783.0,True
3784.0,True
3785.0,True
3786.0,True
3787.0,True
3788.0,True
3789.0,True
3790.0,True
3791.0,True
3792.0,True
3793.0,True
3794.0,True
3795.0,True
3796.0,True
3797.0,True
3798.0,True
3799.0,True
3800.0,True
3801.0,True
3802.0,True
3803.0,True
3804.0,True
3805.0,True
3806.0,True
3807.0,True
3808.0,True
3809.0,True
3810.0,True
3811.0,True
3812.0,True
3813.0,True
3814.0,True
3815.0,True
3816.0,True
3817.0,True
3818.0,True
3819.0,True
3820.0,True
3821.0,True
3822.0,True
3823.0,True
3824.0,True
3825.0,True
3826.0,True
3827.0,True
3828.0,True
3829.0,True
3830.0,True
3831.0,True
3832.0,True
3833.0,True
3834.0,True
3835.0,True
3836.0,True
3837.0,True
3838.0,True
3839.0,True
3840.0,True
3841.0,True
3842.0,True
3843.0,True
3844.0,True
3845.0,True
3846.0,True
3847.0,True
3848.0,True
3849.0,True
3850.0,True
3851.0,True
3852.0,True
3853.0,True
3854.0,True
3855.0,True
3856.0,True
3857.0,True
3858.0,True
3859.0,True
3860.0,True
3861.0,True
3862.0,True
3863.0,True
3864.0,True
3865.0,True
3866.0,True
3867.0,True
3868.0,True
3869.0,True
3870.0,True
3871.0,True
3872.0,True
3873.0,True
3874.0,True
3875.0,True
3876.0,True
3877.0,True
3878.0,True
3879.0,True
3880.0,True
3881.0,True
3882.0,True
3883.0,True
3884.0,True
3885.0,True
3886.0,True
3887.0,True
3888.0,True
3889.0,True
3890.0,True
3891.0,True
3892.0,True
3893.0,True
3894.0,True
3895.0,True
3896.0,True
3897.0,True
3898.0,True
3899.0,True
3900.0,True
3901.0,True
3902.0,True
3903.0,True
3904.0,True
3905.0,True
3906.0,True
3907.0,True
3908.0,True
3909.0,True
3910.0,True
3911.0,True
3912.0,True
3913.0,True
3914.0,True
3915.0,True
3916.0,True
3917.0,True
3918.0,True
3919.0,True
3920.0,True
3921.0,True
3922.0,True
3923.0,True
3924.0,True
3925.0,True
3926.0,True
3927.0,True
3928.0,True
3929.0,True
3930.0,True
3931.0,True
3932.0,True
3933.0,True
3934.0,True
3935.0,True
3936.0,True
3937.0,True
3938.0,True
3939.0,True
3940.0,True
3941.0,True
3942.0,True
3943.0,True
3944.0,True
3945.0,True
3946.0,True
3947.0,True
3948.0,True
3949.0,True
3950.0,True
3951.0,True
3952.0,True
3953.0,True
3954.0,True
3955.0,True
3956.0,True
3957.0,True
3958.0,True
3959.0,True
3960.0,True
3961.0,True
3962.0,True
3963.0,True
3964.0,True
3965.0,True
3966.0,True
3967.0,True
3968.0,True
3969.0,True
3970.0,True
3971.0,True
3972.0,True
3973.0,True
3974.0,True
3975.0,True
3976.0,True
3977.0,True
3978.0,True
3979.0,True
3980.0,True
3981.0,True
3982.0,True
3983.0,True
3984.0,True
3985.0,True
3986.0,True
3987.0,True
3988.0,True
3989.0,True
3990.0,True
3991.0,True
3992.0,True
3993.0,True
3994.0,True
3995.0,True
3996.0,True
3997.0,True
3998.0,True
3999.0,True
4000.0,True
4001.0,True
4002.0,True
4003.0,True
4004.0,True
4005.0,True
4006.0,True
4007.0,True
4008.0,True
4009.0,True
4010.0,True
4011.0,True
4012.0,True
4013.0,True
4014.0,True
4015.0,True
4016.0,True
4017.0,True
4018.0,True
4019.0,True
4020.0,True
4021.0,True
4022.0,True
4023.0,True
4024.0,True
4025.0,True
4026.0,True
4027.0,True
4028.0,True
4029.0,True
4030.0,True
4031.0,True
4032.0,True
4033.0,True
4034.0,True
4035.0,True
4036.0,True
4037.0,True
4038.0,True
4039.0,True
4040.0,True
4041.0,True
4042.0,True
4043.0,True
4044.0,True
4045.0,True
4046.0,True
4047.0,True
4048.0,True
4049.0,True
4050.0,True
4051.0,True
4052.0,True
4053.0,True
4054.0,True
4055.0,True
4056.0,True
4057.0,True
4058.0,True
4059.0,True
4060.0,True
4061.0,True
4062.0,True
4063.0,True
4064.0,True
4065.0,True
4066.0,True
4067.0,True
4068.0,True
4069.0,True
4070.0,True
4071.0,True
4072.0,True
4073.0,True
4074.0,True
4075.0,True
4076.0,True
4077.0,True
4078.0,True
4079.0,True
4080.0,True
4081.0,True
4082.0,True
4083.0,True
4084.0,True
4085.0,True
4086.0,True
4087.0,True
4088.0,True
4089.0,True
4090.0,True
4091.0,True
4092.0,True
4093.0,True
4094.0,True
4095.0,True
4096.0,True
4097.0,True
4098.0,True
4099.0,True
4100.0,True
4101.0,True
4102.0,True
4103.0,True
4104.0,True
4105.0,True
4106.0,True
4107.0,True
4108.0,True
4109.0,True
4110.0,True
4111.0,True
4112.0,True
4113.0,True
4114.0,True
4115.0,True
4116.0,True
4117.0,True
4118.0,True
4119.0,True
4120.0,True
4121.0,True
4122.0,True
4123.0,True
4124.0,True
4125.0,True
4126.0,True
4127.0,True
4128.0,True
4129.0,True
4130.0,True
4131.0,True
4132.0,True
4133.0,True
4134.0,True
4135.0,True
4136.0,True
4137.0,True
